date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:52:51	1696/1696	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:50%20GMT	https://static.wixstatic.com/media/c22c23_01a8a61a9f6c4e3a97711b8c684050e9~mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_01a8a61a9f6c4e3a97711b8c684050e9~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_01a8a61a9f6c4e3a97711b8c684050e9_mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_01a8a61a9f6c4e3a97711b8c684050e9_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:52	1548671/1548671	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:22:50%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/pilates-14-touch-screen-laptop-12gb-memory	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/pilates-14-touch-screen-laptop-12gb-memory.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:53	1960/1960	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:52%20GMT	https://static.wixstatic.com/media/c22c23_dbf65eb585cf415ba135313576716352~mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_dbf65eb585cf415ba135313576716352~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_dbf65eb585cf415ba135313576716352_mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_dbf65eb585cf415ba135313576716352_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:55	1548913/1548913	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:22:52%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/turn5-portable-bluetooth-speaker-with-handle	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/turn5-portable-bluetooth-speaker-with-handle.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:56	1548967/1548967	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:22:54%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/tv-bluetooth-soundbar-with-hdmi-arc-connectivity-2	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/tv-bluetooth-soundbar-with-hdmi-arc-connectivity-2.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:56	1308/1308	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:54%20GMT	https://static.wixstatic.com/media/c22c23_bb3cb6edf9ff4594817c7a2aaedd2a15~mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_bb3cb6edf9ff4594817c7a2aaedd2a15~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_bb3cb6edf9ff4594817c7a2aaedd2a15_mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_bb3cb6edf9ff4594817c7a2aaedd2a15_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:58	1079/1079	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:57%20GMT	https://static.wixstatic.com/media/c22c23_09339ee46fd441b8bdaf76b3a7081135~mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_09339ee46fd441b8bdaf76b3a7081135~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_09339ee46fd441b8bdaf76b3a7081135_mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_09339ee46fd441b8bdaf76b3a7081135_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:59	1548664/1548664	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:22:57%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/pill-shape-silver-portable-bluetooth-speaker	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/pill-shape-silver-portable-bluetooth-speaker.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:00	1993/1993	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:59%20GMT	https://static.wixstatic.com/media/c22c23_d4488c12f2bc40dfbd1bbd82956eb97a~mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_d4488c12f2bc40dfbd1bbd82956eb97a~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_d4488c12f2bc40dfbd1bbd82956eb97a_mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_d4488c12f2bc40dfbd1bbd82956eb97a_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:01	1559108/1559108	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:22:59%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/round-mini-portable-bluetooth-speaker	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/round-mini-portable-bluetooth-speaker.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:03	2402/2402	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:23:02%20GMT	https://static.wixstatic.com/media/c22c23_68fb3f3fcf134e91a00a956483ba56f8~mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_68fb3f3fcf134e91a00a956483ba56f8~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_68fb3f3fcf134e91a00a956483ba56f8_mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_68fb3f3fcf134e91a00a956483ba56f8_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:04	1548545/1548545	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:02%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/studio-8-portable-bluetooth-speaker	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/studio-8-portable-bluetooth-speaker.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:05	2332/2332	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:23:04%20GMT	https://static.wixstatic.com/media/c22c23_65076c29d2de4910b9376408663514c2~mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_65076c29d2de4910b9376408663514c2~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_65076c29d2de4910b9376408663514c2_mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_65076c29d2de4910b9376408663514c2_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:06	1548929/1548929	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:04%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/balo-headphones-700-wireless-noise-cancelling	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/balo-headphones-700-wireless-noise-cancelling.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:07	1940/1940	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:23:06%20GMT	https://static.wixstatic.com/media/c22c23_68efa76790cf48a7acdb518977ce72a1~mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_68efa76790cf48a7acdb518977ce72a1~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_68efa76790cf48a7acdb518977ce72a1_mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_68efa76790cf48a7acdb518977ce72a1_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:08	1548631/1548631	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:06%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/space-buds-true-wireless-earbud-headphones	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/space-buds-true-wireless-earbud-headphones.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:10	3144/3144	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:23:09%20GMT	https://static.wixstatic.com/media/c22c23_31759778ff1248978471f8cc44c24f9d~mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_31759778ff1248978471f8cc44c24f9d~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_31759778ff1248978471f8cc44c24f9d_mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_31759778ff1248978471f8cc44c24f9d_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:11	1548531/1548531	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:09%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/drums-pro-wireless-on-ear-headphones	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/drums-pro-wireless-on-ear-headphones.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:13	2991/2991	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:23:12%20GMT	https://static.wixstatic.com/media/c22c23_77c2b89535374768bec1d6337dcdbddc~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_77c2b89535374768bec1d6337dcdbddc~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_77c2b89535374768bec1d6337dcdbddc_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_77c2b89535374768bec1d6337dcdbddc_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:14	1548493/1548493	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:11%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/shel-50-class-led-4k-uhd-smart-tv	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/shel-50-class-led-4k-uhd-smart-tv.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:15	1967/1967	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:23:14%20GMT	https://static.wixstatic.com/media/c22c23_4567980aa0eb4bfba21b3706eaa8b2ca~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_4567980aa0eb4bfba21b3706eaa8b2ca~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_4567980aa0eb4bfba21b3706eaa8b2ca_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_4567980aa0eb4bfba21b3706eaa8b2ca_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:16	1548425/1548425	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:13%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/fitwatch-fitness-smart-watch	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/fitwatch-fitness-smart-watch.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:17	1659/1659	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:23:16%20GMT	https://static.wixstatic.com/media/c22c23_a79ca5eba4af45bc99bf27f0d9eb637d~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_a79ca5eba4af45bc99bf27f0d9eb637d~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_a79ca5eba4af45bc99bf27f0d9eb637d_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_a79ca5eba4af45bc99bf27f0d9eb637d_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:18	1548494/1548494	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:16%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/hv-virtual-reality-system-for-pc	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/hv-virtual-reality-system-for-pc.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:19	1844/1844	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:23:18%20GMT	https://static.wixstatic.com/media/c22c23_d898eb06de73454788ddf633d055e85b~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_d898eb06de73454788ddf633d055e85b~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_d898eb06de73454788ddf633d055e85b_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_d898eb06de73454788ddf633d055e85b_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:20	1548410/1548410	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:18%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/pantony-6p-activity-tracker	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/pantony-6p-activity-tracker.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:22	2070/2070	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:23:21%20GMT	https://static.wixstatic.com/media/c22c23_ee8bc28108d44d34b0ed1b312845667f~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_ee8bc28108d44d34b0ed1b312845667f~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_ee8bc28108d44d34b0ed1b312845667f_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_ee8bc28108d44d34b0ed1b312845667f_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:23	1550491/1550491	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:20%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/fitwatch-xdh-fitness-smart-watch-1	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/fitwatch-xdh-fitness-smart-watch-1.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:24	2902/2902	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:23:23%20GMT	https://static.wixstatic.com/media/c22c23_f37a0a50f81146d7bbaf5edb5803cd9f~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_f37a0a50f81146d7bbaf5edb5803cd9f~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_f37a0a50f81146d7bbaf5edb5803cd9f_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_f37a0a50f81146d7bbaf5edb5803cd9f_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:25	1548548/1548548	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:22%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/pantony-x21-5g-128gb-with-z-pen-1	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/pantony-x21-5g-128gb-with-z-pen-1.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:26	2646/2646	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:23:25%20GMT	https://static.wixstatic.com/media/c22c23_229835b7ed254c8c95f2b90ef1404ded~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_229835b7ed254c8c95f2b90ef1404ded~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_229835b7ed254c8c95f2b90ef1404ded_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_229835b7ed254c8c95f2b90ef1404ded_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:27	1548413/1548413	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:25%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/jp-exmax-phantom-5g-16gb	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/jp-exmax-phantom-5g-16gb.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:29	2868/2868	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:23:28%20GMT	https://static.wixstatic.com/media/c22c23_299fed1f1efd4b4fa580ac49d00628dd~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_299fed1f1efd4b4fa580ac49d00628dd~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_299fed1f1efd4b4fa580ac49d00628dd_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_299fed1f1efd4b4fa580ac49d00628dd_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:30	1548404/1548404	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:28%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/pantony-super-10w-5g-128gb	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/pantony-super-10w-5g-128gb.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:31	4466/4466	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:23:30%20GMT	https://static.wixstatic.com/media/c22c23_7c88223cd6d647ca80670b82509dbf15~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_7c88223cd6d647ca80670b82509dbf15~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_7c88223cd6d647ca80670b82509dbf15_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_7c88223cd6d647ca80670b82509dbf15_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:32	1548659/1548659	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:29%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/jp-light-phantom-5g-16gb	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/jp-light-phantom-5g-16gb.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:33	3125/3125	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:23:32%20GMT	https://static.wixstatic.com/media/c22c23_28f533b5fbdc45ed9a1b88c7e911bdd6~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_28f533b5fbdc45ed9a1b88c7e911bdd6~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_28f533b5fbdc45ed9a1b88c7e911bdd6_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_28f533b5fbdc45ed9a1b88c7e911bdd6_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:34	1558675/1558675	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:32%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/max-pantony-s-5g-128gb	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/max-pantony-s-5g-128gb.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:53:37	1611/1611	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:23:36%20GMT	https://static.wixstatic.com/media/c22c23_3e48ef6f13594f4198e6dbfca755b68f~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_3e48ef6f13594f4198e6dbfca755b68f~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_3e48ef6f13594f4198e6dbfca755b68f_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_3e48ef6f13594f4198e6dbfca755b68f_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction/computers)
00:53:38	1550894/1550894	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:35%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/corr-desktop-12gb-memory-wifi-bluetooth-keyboard-mouse-1	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/corr-desktop-12gb-memory-wifi-bluetooth-keyboard-mouse-1.html	(from https://tusharm01.wixsite.com/gadgetjunction/computers)
00:53:39	2368/2368	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:23:38%20GMT	https://static.wixstatic.com/media/c22c23_88af147a4da742eb86528c8d8e5594fd~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_88af147a4da742eb86528c8d8e5594fd~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_88af147a4da742eb86528c8d8e5594fd_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_88af147a4da742eb86528c8d8e5594fd_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction/computers)
00:53:41	1550871/1550871	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:38%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/corr-desktop-24gb-memory-29-screen-keyboard-mouse-1	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/corr-desktop-24gb-memory-29-screen-keyboard-mouse-1.html	(from https://tusharm01.wixsite.com/gadgetjunction/computers)
00:53:42	1524/1524	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:23:40%20GMT	https://static.wixstatic.com/media/c22c23_6137a9aabb314e18bd7cbbbcb37ef185~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_6137a9aabb314e18bd7cbbbcb37ef185~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_6137a9aabb314e18bd7cbbbcb37ef185_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_6137a9aabb314e18bd7cbbbcb37ef185_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction/computers)
00:53:43	1548753/1548753	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:40%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/pilates-16-touch-screen-laptop-12gb-memory	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/pilates-16-touch-screen-laptop-12gb-memory.html	(from https://tusharm01.wixsite.com/gadgetjunction/computers)
00:53:44	1832/1832	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:23:43%20GMT	https://static.wixstatic.com/media/c22c23_6dcb5abdf4904e1a9ca4a5d3234ead49~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_6dcb5abdf4904e1a9ca4a5d3234ead49~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_6dcb5abdf4904e1a9ca4a5d3234ead49_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_6dcb5abdf4904e1a9ca4a5d3234ead49_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction/computers)
00:53:45	1548632/1548632	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:42%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/msp-14-laptop-16gb-memory-carbon-gray	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/msp-14-laptop-16gb-memory-carbon-gray.html	(from https://tusharm01.wixsite.com/gadgetjunction/computers)
00:53:46	1548702/1548702	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:23:45%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/jp-29-led-wide-fhd-monitor-1	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/jp-29-led-wide-fhd-monitor-1.html	(from https://tusharm01.wixsite.com/gadgetjunction/computers)
00:53:46	2242/2242	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:23:45%20GMT	https://static.wixstatic.com/media/c22c23_3a1cae1c619a4bfc8c1fcfb73e5ed4e6~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_3a1cae1c619a4bfc8c1fcfb73e5ed4e6~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_3a1cae1c619a4bfc8c1fcfb73e5ed4e6_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_3a1cae1c619a4bfc8c1fcfb73e5ed4e6_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction/computers)
